input file;carbon, runtime [s];carbon, exit condition;carbon, timeout;silicon, runtime [s];silicon, exit condition;silicon, timeout;silicon_timeout, runtime [s];silicon_timeout, exit condition;silicon_timeout, timeout
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;44.67180975100018;0;False;2.019396166999286;1;False;15.698200614000598;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;36.65327205500034;0;False;1.467913092001254;1;False;33.89462751600149;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;36.20293260999824;0;False;1.9191557550002472;1;False;5.077332214999842;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;34.14908770299917;0;False;2.9213897620011267;1;False;4.926101761999234;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;36.954112393001196;0;False;2.0708768170006806;1;False;34.51763543299967;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;37.30022389599981;0;False;3.3726649950003775;1;False;10.185532246001458;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;41.5163254099989;0;False;1.9699743969995325;1;False;13.849073338999006;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;37.05393925300086;0;False;1.2689165880001383;1;False;34.599511411001004;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;46.2262205470015;0;False;2.972110505001183;1;False;8.98540344399953;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;40.11098782800036;0;False;1.0679069369998615;1;False;32.50273035200007;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;36.10210977799943;0;False;1.7187535379998735;1;False;4.529402754998955;1;False
../arp-plugin/evaluation/performance/test_fast/predicates2_arp_enc.sil;43.567508505999285;0;False;1.518267688999913;1;False;5.879515315999015;1;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.7209524560003047;0;False;0.46655958399969677;0;False;0.5161265139995521;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.620805571001256;0;False;0.4154889639994508;0;False;0.36607135200029006;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.620998721000433;0;False;0.3662794200008648;0;False;0.3653830469993409;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5718791170002078;0;False;0.315814417999718;0;False;0.36549075200127845;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.51981417999923;0;False;0.4155972879998444;0;False;0.36588855599984527;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5750320570004988;0;False;0.31533427000067604;0;False;0.36565813800007163;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5717704639992007;0;False;0.3655597109991504;0;False;0.3153189910008223;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.4709129950006172;0;False;0.2658755000011297;0;False;0.3151933959998132;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.520847881000009;0;False;0.26577201899999636;0;False;0.36605779599995003;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5199227270004485;0;False;0.2650749000003998;0;False;0.3153712160001305;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5708437889989;0;False;0.26604093099922466;0;False;0.26531835900095757;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.4717395400002715;0;False;0.2652146090003953;0;False;0.276266933999068;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.4701563819999137;0;False;0.2165046660011285;0;False;0.2654354559999774;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.521522888000618;0;False;0.2152247800004261;0;False;0.26567769199937175;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.472459374999744;0;False;0.2655779230008193;0;False;0.21562802600055875;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5212394979989767;0;False;0.21581016100026318;0;False;0.2150535970013152;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.521509686999707;0;False;0.2655908209999325;0;False;0.2659859100003814;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5205850580005063;0;False;0.2659769210004015;0;False;0.26523658899895963;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.5208726250002655;0;False;0.21647519600082887;0;False;0.21660323699870787;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1.sil;2.472144830999241;0;False;0.21517380999830493;0;False;0.21534571499978483;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.831651772999976;0;False;0.9666417029984586;0;False;1.0674204499991902;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;4.177684582000438;0;False;0.7693380620003154;0;False;0.7208518259994889;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.6269056879991695;0;False;0.7168194050009333;0;False;0.6666225190001569;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.626063003001036;0;False;0.6666679180016217;0;False;0.6667388959995151;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.524961594999695;0;False;0.6168812939995405;0;False;0.5671274550004455;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.5238698970006226;0;False;0.5669609460001084;0;False;0.667262793998816;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.523610035999809;0;False;0.5672760649995325;0;False;0.5666841949987429;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.527007220000087;0;False;0.5671346699982678;0;False;0.5671718009998585;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;4.028364937001243;0;False;0.56655068299915;0;False;0.6172256319987355;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;4.026682382000217;0;False;0.5662928809997538;0;False;0.5170153950002714;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.9766328189998603;0;False;0.5168546040004003;0;False;0.5737665910000942;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.9768819909986632;0;False;0.5674860599992826;0;False;0.5670207599996502;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.9792943600004946;0;False;0.5164165429996501;0;False;0.51698985099938;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;4.026213032999294;0;False;0.5159808010012057;0;False;0.5682858460004354;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.9764487979991827;0;False;0.5169423049992474;0;False;0.51666543400097;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.475768369000434;0;False;0.5163635129993054;0;False;0.5169722989994625;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.9754675950007368;0;False;0.5156305489999795;0;False;0.5205947770009516;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.5253733179997653;0;False;0.5176285580000695;0;False;0.517033382999216;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.976498669000648;0;False;0.5162601900010486;0;False;0.46638454099957016;0;False
../arp-plugin/evaluation/performance/test_fast/fields1_arps_enc.sil;3.9757727309988695;0;False;0.5214257260013255;0;False;0.5163504070005729;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.7689861449998716;0;False;0.5166606769998907;0;False;0.520328407001216;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.6706818160000694;0;False;0.4655939770000259;0;False;0.41542283600028895;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.6686736310002743;0;False;0.369108184999277;0;False;0.3660598910009867;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.6185650280003756;0;False;0.31649660599941853;0;False;0.36615632999928494;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5682015019992832;0;False;0.4160294529992825;0;False;0.36533840599986434;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5690516060003574;0;False;0.3158529960001033;0;False;0.3673195770006714;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5699333650009066;0;False;0.3655731420003576;0;False;0.3658488330002001;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.568552221000573;0;False;0.2660669199995027;0;False;0.36553030899995065;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5690216490002058;0;False;0.3152268379999441;0;False;0.31531043100039824;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5186958970007254;0;False;0.2698386350002693;0;False;0.26539177100130473;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5172545179993904;0;False;0.26527363100103685;0;False;0.26539993999904254;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5213473139992857;0;False;0.265568061000522;0;False;0.3158749510002963;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5173845780009287;0;False;0.2657232599995041;0;False;0.2657954709993646;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5173181030004343;0;False;0.2663348969999788;0;False;0.21701083399966592;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5687404229993263;0;False;0.21504863200061664;0;False;0.26518234699869936;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5187377969996305;0;False;0.2653526489993965;0;False;0.2656661049986724;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.518173050999394;0;False;0.26611619200048153;0;False;0.2660779120014922;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5186460109998734;0;False;0.2655217840001569;0;False;0.26596678699934273;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5181100739991962;0;False;0.2159068640012265;0;False;0.21514048100107175;0;False
../arp-plugin/evaluation/performance/test_fast/fields1.sil;1.5211465430002136;0;False;0.2651705699990998;0;False;0.21486800699858577;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.6748267729999498;0;False;2.670826517000023;0;False;2.4307917460009776;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.4334174010000424;0;False;2.1211526459992456;0;False;2.0190034750012273;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.378571295999791;0;False;1.869433226000183;0;False;1.9189472399993974;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.3235279440013983;0;False;1.8185364290002326;0;False;1.7744804800004204;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.225960268000563;0;False;1.7695842220000486;0;False;1.8187384119992203;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.224111544999687;0;False;1.81862840499889;0;False;1.7685033779998776;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.172103838000112;0;False;1.669085363000704;0;False;1.7190903810005693;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.227428386999236;0;False;1.6691603439994651;0;False;1.7190481620000355;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.1336098079991643;0;False;1.6687205090001953;0;False;1.7194553919998725;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.122384525999223;0;False;1.6692643739988853;0;False;1.66923393199977;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.1729717680009344;0;False;1.6218162549994304;0;False;1.669352375998642;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.1248586580004485;0;False;1.6689792240013048;0;False;1.6692612999995617;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.1726555000004737;0;False;1.5685874070004502;0;False;1.6187598029991932;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.1745667890008917;0;False;1.6182601720011007;0;False;1.6682776710003964;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.1734367469998688;0;False;1.6182728710009542;0;False;1.6184775269994134;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.173606648999339;0;False;1.619514228999833;0;False;1.6196634740008449;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.173881046999668;0;False;1.6210256419999496;0;False;1.6188764519993128;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.130120904999785;0;False;1.5695947390013316;0;False;1.618691454999862;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.2732098560009035;0;False;1.619202874999246;0;False;1.61934533099884;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_enc.sil;3.174385774000257;0;False;1.5695507139989786;0;False;1.5689414360003866;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;4.175800041000912;0;False;78.28602165099983;0;False;76.68060331700053;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.977966753000146;0;False;78.1365701069999;0;False;79.73965148099978;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.923954223999317;0;False;78.33474125300017;0;False;77.03475428100046;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.824442075998377;0;False;78.08818401600001;0;False;76.18989012599923;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.776422425000419;0;False;76.88230276400009;0;False;76.28249770999992;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.6742684040000313;0;False;76.78251750899926;0;False;76.6796591049997;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.67239390100076;0;False;77.03499097799977;0;False;78.63215465400026;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.7267375769988575;0;False;80.5392588120003;0;False;75.98287095900014;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.673235313999612;0;False;77.88664390700069;0;False;77.3330248250004;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.6730499799996323;0;False;75.8364284420004;0;False;77.18489928599956;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.6745769870012737;0;False;77.68460791199959;0;False;75.68311078399984;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.674112620001324;0;False;75.3274754439999;0;False;81.5937497219993;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.731256620001659;0;False;77.09025926599952;0;False;76.43182027600051;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.674336336000124;0;False;74.63712179100003;0;False;75.63093325599948;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.676086736999423;0;False;75.88389826000002;0;False;75.1329129529986;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.673006142000304;0;False;76.02865069200016;0;False;76.98858756199843;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.673405872999865;0;False;75.53046496700063;0;False;75.28452548600035;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.6778456780011766;0;False;78.83698593100053;0;False;78.53337438200106;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.6776455149993126;0;False;78.52905540400025;0;False;75.23040487899925;0;False
../arp-plugin/evaluation/performance/test_fast/quantifiers1_arp_enc.sil;3.673328037999454;0;False;76.88427618700007;0;False;77.28856006499882;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.9195650550009304;0;False;0.5659171269999206;0;False;0.6159854010002164;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.717824229001053;0;False;0.41571189900059835;0;False;0.466018327000711;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.771089256999403;0;False;0.4158331150010781;0;False;0.41546186699997634;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.7191416730001947;0;False;0.4164461479995225;0;False;0.4156162979998044;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6677731969994056;0;False;0.3658469980000518;0;False;0.3656093729987333;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6682936399993196;0;False;0.31552188100067724;0;False;0.3662123079993762;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6685316739985865;0;False;0.31661529000120936;0;False;0.3157070510005724;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.617809514000328;0;False;0.365458887999921;0;False;0.3156273719996534;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.617336888999489;0;False;0.3161341180002637;0;False;0.36541328099883685;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6694324590007454;0;False;0.36523785200006387;0;False;0.31548289300008037;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6194580650007993;0;False;0.31662957099979394;0;False;0.26574803099902056;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.619675551999535;0;False;0.2663976299991191;0;False;0.26522869000109495;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6186972929990588;0;False;0.2157046159991296;0;False;0.2661141240005236;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6180256749994442;0;False;0.21502182199947129;0;False;0.2660946510004578;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6186926979989948;0;False;0.26544827399993665;0;False;0.26600061200042546;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6209377069990296;0;False;0.216188061000139;0;False;0.21627941400038253;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6684723739999754;0;False;0.26521197100009886;0;False;0.2652741309993871;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6187592500009487;0;False;0.26643632899867953;0;False;0.26610738999988826;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.618712516999949;0;False;0.21534283999972104;0;False;0.2159606810000696;0;False
../arp-plugin/evaluation/performance/test_fast/predicates2.sil;1.6185446270010289;0;False;0.21498962599980587;0;False;0.2156746380005643;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.5735677650009166;0;False;0.9216123820006032;0;False;0.916761600999962;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.373603936001018;0;False;0.6169337949995679;0;False;0.6678553879992251;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.272628126998825;0;False;0.6161351230002765;0;False;0.6739876109986653;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.273311675000514;0;False;0.5158730359999026;0;False;0.6168864640003449;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.223035440998501;0;False;0.4658971199987718;0;False;0.4666007959986018;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.172061224000572;0;False;0.4665267840009619;0;False;0.5163517679993674;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.122143608001352;0;False;0.46680074899995816;0;False;0.41552896500070347;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.0729105089994846;0;False;0.4653885749994515;0;False;0.4671206120001443;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.122934413000621;0;False;0.5164507609988505;0;False;0.41579370199906407;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.073010936999708;0;False;0.41588398900057655;0;False;0.4157018000005337;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.1222696980003093;0;False;0.4161628780002502;0;False;0.41590824899867584;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.07383129200025;0;False;0.4156209510001645;0;False;0.41874577199996565;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.0732703260000562;0;False;0.4188579450001271;0;False;0.3652926579998166;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.072442098000465;0;False;0.36626380199959385;0;False;0.415719029999309;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.0726191150006343;0;False;0.36534184999982244;0;False;0.46558826599903114;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.073487945001034;0;False;0.4157540859996516;0;False;0.41556366899931163;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.1230057619995932;0;False;0.4169870509995235;0;False;0.3722693210002035;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.0735929909988045;0;False;0.3679491450002388;0;False;0.36555109700020694;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.072354329000518;0;False;0.4157605150012387;0;False;0.36623417300143046;0;False
../arp-plugin/evaluation/performance/test_fast/predicates1_enc.sil;3.0723197580009582;0;False;0.4661184409997077;0;False;0.36612391600101546;0;False
